humanGene	macaqueGene	marmosetGene	mouseGene	humanOrthNum	macaqueOrthNum	marmosetOrthNum	 mouseOrthNum
AKAP2	AKAP2	PALM2	Pakap	1	1	1	1
AKAP3	AKAP3	AKAP3	Akap3	1	1	1	1
AKAP4	AKAP4	AKAP4	Akap4	1	1	1	1
AKAP7	AKAP7	AKAP7	Akap7	1	1	1	1
AKAP8	AKAP8	AKAP8	Akap8	1	1	1	1
AKAP8L	AKAP8L	AKAP8L	Akap8l	1	1	1	1
AKAP9	AKAP9	AKAP9	Akap9	1	1	1	1
AKIP1	AKIP1	AKIP1	Akip1	1	1	1	1
AKIRIN1	AKIRIN1	AKIRIN1	Akirin1	1	1	1	1
AKIRIN2	AKIRIN2	AKIRIN2	Akirin2	1	1	1	1
AKR1A1	AKR1A1	AKR1A1	Akr1a1	1	1	1	1
AKR1D1	AKR1D1	AKR1D1	Akr1d1	1	1	1	1
AKR1E2	AKR1E2	AKR1E2	Akr1e1	1	1	1	1
AKT1	AKT1	AKT1	Akt1	1	1	1	1
AKT1S1	AKT1S1	AKT1S1	Akt1s1	1	1	1	1
AKT2	AKT2	AKT2	Akt2	1	1	1	1
AKT3	AKT3	AKT3	Akt3	1	1	1	1
AKTIP	AKTIP	AKTIP	Aktip	1	1	1	1
AL139300.1	ENSMFAG00000030493	ENSCJAG00000017134	Klc1	1	1	1	1
AL161911.1	ENSMFAG00000044268	ENSCJAG00000020329	Gm34653	1	1	1	1
AL592183.1	ENSMFAG00000042873	ENSCJAG00000011272	Frg1	1	1	1	1
ALAD	ALAD	ALAD	Alad	1	1	1	1
ALAS1	ALAS1	ALAS1	Alas1	1	1	1	1
ALAS2	ALAS2	ALAS2	Alas2	1	1	1	1
ALB	ALB	ALB	Alb	1	1	1	1
ALCAM	ALCAM	ALCAM	Alcam	1	1	1	1
ALDH16A1	ALDH16A1	ALDH16A1	Aldh16a1	1	1	1	1
ALDH18A1	ALDH18A1	ALDH18A1	Aldh18a1	1	1	1	1
ALDH1A2	ALDH1A2	ALDH1A2	Aldh1a2	1	1	1	1
ALDH1A3	ALDH1A3	ALDH1A3	Aldh1a3	1	1	1	1
ALDH1B1	ALDH1B1	ALDH1B1	Aldh1b1	1	1	1	1
ALDH1L1	ALDH1L1	ALDH1L1	Aldh1l1	1	1	1	1
ALDH1L2	ALDH1L2	ALDH1L2	Aldh1l2	1	1	1	1
ALDH2	ALDH2	ALDH2	Aldh2	1	1	1	1
ALDH3A1	ALDH3A1	ALDH3A1	Aldh3a1	1	1	1	1
ALDH3A2	ALDH3A2	ALDH3A2	Aldh3a2	1	1	1	1
ALDH3B1	ALDH3B1	ALDH3B1	Aldh3b1	1	1	1	1
ALDH4A1	ALDH4A1	ALDH4A1	Aldh4a1	1	1	1	1
ALDH5A1	ALDH5A1	ALDH5A1	Aldh5a1	1	1	1	1
ALDH6A1	ALDH6A1	ALDH6A1	Aldh6a1	1	1	1	1
ALDH7A1	ENSMFAG00000045191	ALDH7A1	Aldh7a1	1	1	1	1
ALDH8A1	ALDH8A1	ALDH8A1	Aldh8a1	1	1	1	1
ALDH9A1	ALDH9A1	ALDH9A1	Aldh9a1	1	1	1	1
ALDOB	ALDOB	ALDOB	Aldob	1	1	1	1
ALDOC	ALDOC	ALDOC	Aldoc	1	1	1	1
ALG11	ALG11	ALG11	Alg11	1	1	1	1
ALG12	ALG12	ALG12	Alg12	1	1	1	1
ALG14	ALG14	ALG14	Alg14	1	1	1	1
ALG2	ALG2	ALG2	Alg2	1	1	1	1
ALG3	ALG3	ALG3	Alg3	1	1	1	1
ALG5	ALG5	ALG5	Alg5	1	1	1	1
ALG6	ALG6	ALG6	Alg6	1	1	1	1
ALG8	ALG8	ALG8	Alg8	1	1	1	1
ALK	ALK	ALK	Alk	1	1	1	1
ALKAL1	ALKAL1	ALKAL1	Alkal1	1	1	1	1
ALKAL2	ALKAL2	ALKAL2	Alkal2	1	1	1	1
ALKBH1	ALKBH1	ALKBH1	Alkbh1	1	1	1	1
ALKBH2	ALKBH2	ALKBH2	Alkbh2	1	1	1	1
ALKBH3	ALKBH3	ALKBH3	Alkbh3	1	1	1	1
ALKBH4	ALKBH4	ALKBH4	Alkbh4	1	1	1	1
ALKBH5	ALKBH5	ALKBH5	Alkbh5	1	1	1	1
ALKBH7	ALKBH7	ALKBH7	Alkbh7	1	1	1	1
ALKBH8	ALKBH8	ALKBH8	Alkbh8	1	1	1	1
ALLC	ALLC	ALLC	Allc	1	1	1	1
ALMS1	ALMS1	ALMS1	Alms1	1	1	1	1
ALOX12	ALOX12	ALOX12	Alox12	1	1	1	1
ALOX12B	ENSMFAG00000001379	ALOX12B	Alox12b	1	1	1	1
ALOX5	ALOX5	ALOX5	Alox5	1	1	1	1
ALOX5AP	ALOX5AP	ALOX5AP	Alox5ap	1	1	1	1
ALOXE3	ALOXE3	ALOXE3	Aloxe3	1	1	1	1
ALPK1	ALPK1	ALPK1	Alpk1	1	1	1	1
ALPK2	ALPK2	ALPK2	Alpk2	1	1	1	1
ALPL	ALPL	ALPL	Alpl	1	1	1	1
ALS2	ALS2	ALS2	Als2	1	1	1	1
ALS2CL	ALS2CL	ALS2CL	Als2cl	1	1	1	1
ALS2CR12	ALS2CR12	ALS2CR12	Als2cr12	1	1	1	1
ALX1	ALX1	ALX1	Alx1	1	1	1	1
ALX3	ALX3	ALX3	Alx3	1	1	1	1
ALX4	ALX4	ALX4	Alx4	1	1	1	1
AMACR	AMACR	AMACR	Amacr	1	1	1	1
AMBN	AMBN	AMBN	Ambn	1	1	1	1
AMBP	AMBP	AMBP	Ambp	1	1	1	1
AMDHD1	AMDHD1	AMDHD1	Amdhd1	1	1	1	1
AMELX	AMELX	ENSCJAG00000001049	Amelx	1	1	1	1
AMER1	AMER1	AMER1	Amer1	1	1	1	1
AMER2	AMER2	AMER2	Amer2	1	1	1	1
AMFR	AMFR	ENSCJAG00000032037	Amfr	1	1	1	1
AMH	AMH	AMH	Amh	1	1	1	1
AMHR2	AMHR2	AMHR2	Amhr2	1	1	1	1
AMIGO1	AMIGO1	AMIGO1	Amigo1	1	1	1	1
AMIGO2	AMIGO2	AMIGO2	Amigo2	1	1	1	1
AMMECR1	AMMECR1	AMMECR1	Ammecr1	1	1	1	1
AMMECR1L	AMMECR1L	AMMECR1L	Ammecr1l	1	1	1	1
AMN	AMN	AMN	Amn	1	1	1	1
AMN1	AMN1	AMN1	Amn1	1	1	1	1
AMOT	AMOT	AMOT	Amot	1	1	1	1
AMOTL1	AMOTL1	AMOTL1	Amotl1	1	1	1	1
AMOTL2	AMOTL2	AMOTL2	Amotl2	1	1	1	1
AMPD1	AMPD1	AMPD1	Ampd1	1	1	1	1
AMPD2	AMPD2	AMPD2	Ampd2	1	1	1	1
AMPD3	AMPD3	AMPD3	Ampd3	1	1	1	1
AMPH	AMPH	AMPH	Amph	1	1	1	1
AMT	AMT	AMT	Amt	1	1	1	1
AMTN	AMTN	AMTN	Amtn	1	1	1	1
AMZ1	AMZ1	AMZ1	Amz1	1	1	1	1
AMZ2	AMZ2	AMZ2	Amz2	1	1	1	1
ANAPC1	ANAPC1	ANAPC1	Anapc1	1	1	1	1
ANAPC10	ANAPC10	ANAPC10	Anapc10	1	1	1	1
ANAPC11	ANAPC11	ENSCJAG00000019127	Anapc11	1	1	1	1
ANAPC13	ANAPC13	ANAPC13	Anapc13	1	1	1	1
ANAPC16	ANAPC16	ANAPC16	Anapc16	1	1	1	1
ANAPC2	ANAPC2	ANAPC2	Anapc2	1	1	1	1
ANAPC4	ANAPC4	ANAPC4	Anapc4	1	1	1	1
ANAPC5	ANAPC5	ANAPC5	Anapc5	1	1	1	1
ANAPC7	ANAPC7	ANAPC7	Anapc7	1	1	1	1
ANGEL1	ANGEL1	ANGEL1	Angel1	1	1	1	1
ANGEL2	ANGEL2	ANGEL2	Angel2	1	1	1	1
ANGPT1	ANGPT1	ANGPT1	Angpt1	1	1	1	1
ANGPT2	ANGPT2	ANGPT2	Angpt2	1	1	1	1
ANGPT4	ANGPT4	ANGPT4	Angpt4	1	1	1	1
ANGPTL1	ANGPTL1	ANGPTL1	Angptl1	1	1	1	1
ANGPTL2	ANGPTL2	ANGPTL2	Angptl2	1	1	1	1
ANGPTL3	ANGPTL3	ANGPTL3	Angptl3	1	1	1	1
ANGPTL4	ANGPTL4	ANGPTL4	Angptl4	1	1	1	1
ANGPTL6	ANGPTL6	ANGPTL6	Angptl6	1	1	1	1
ANGPTL7	ANGPTL7	ANGPTL7	Angptl7	1	1	1	1
ANGPTL8	ANGPTL8	ANGPTL8	Angptl8	1	1	1	1
ANK1	ANK1	ANK1	Ank1	1	1	1	1
ANK2	ANK2	ANK2	Ank2	1	1	1	1
ANK3	ANK3	ANK3	Ank3	1	1	1	1
ANKDD1A	ANKDD1A	ANKDD1A	Ankdd1a	1	1	1	1
ANKDD1B	ANKDD1B	ANKDD1B	Ankdd1b	1	1	1	1
ANKEF1	ANKEF1	ANKEF1	Ankef1	1	1	1	1
ANKFY1	ANKFY1	ANKFY1	Ankfy1	1	1	1	1
ANKH	ANKH	ANKH	Ank	1	1	1	1
ANKIB1	ANKIB1	ANKIB1	Ankib1	1	1	1	1
ANKK1	ANKK1	ANKK1	Ankk1	1	1	1	1
ANKLE1	ANKLE1	ANKLE1	Ankle1	1	1	1	1
ANKMY1	ANKMY1	ANKMY1	Ankmy1	1	1	1	1
ANKMY2	ANKMY2	ANKMY2	Ankmy2	1	1	1	1
ANKRA2	ANKRA2	ANKRA2	Ankra2	1	1	1	1
ANKRD1	ANKRD1	ANKRD1	Ankrd1	1	1	1	1
ANKRD10	ANKRD10	ANKRD10	Ankrd10	1	1	1	1
ANKRD11	ANKRD11	ANKRD11	Ankrd11	1	1	1	1
ANKRD12	ANKRD12	ANKRD12	Ankrd12	1	1	1	1
ANKRD13A	ANKRD13A	ANKRD13A	Ankrd13a	1	1	1	1
ANKRD13B	ANKRD13B	ANKRD13B	Ankrd13b	1	1	1	1
ANKRD13C	ANKRD13C	ANKRD13C	Ankrd13c	1	1	1	1
ANKRD16	ANKRD16	ANKRD16	Ankrd16	1	1	1	1
ANKRD17	ANKRD17	ANKRD17	Ankrd17	1	1	1	1
ANKRD2	ANKRD2	ANKRD2	Ankrd2	1	1	1	1
ANKRD22	ANKRD22	ANKRD22	Ankrd22	1	1	1	1
ANKRD24	ANKRD24	ENSCJAG00000031349	Ankrd24	1	1	1	1
ANKRD27	ANKRD27	ANKRD27	Ankrd27	1	1	1	1
ANKRD29	ANKRD29	ANKRD29	Ankrd29	1	1	1	1
ANKRD31	ANKRD31	ANKRD31	Ankrd31	1	1	1	1
ANKRD33	ANKRD33	ANKRD33	Ankrd33	1	1	1	1
ANKRD34B	ANKRD34B	ANKRD34B	Ankrd34b	1	1	1	1
ANKRD35	ANKRD35	ANKRD35	Ankrd35	1	1	1	1
ANKRD37	ANKRD37	ANKRD37	Ankrd37	1	1	1	1
ANKRD39	ANKRD39	ANKRD39	Ankrd39	1	1	1	1
ANKRD40	ANKRD40	ANKRD40	Ankrd40	1	1	1	1
ANKRD42	ANKRD42	ANKRD42	Ankrd42	1	1	1	1
ANKRD44	ANKRD44	ANKRD44	Ankrd44	1	1	1	1
ANKRD45	ANKRD45	ANKRD45	Ankrd45	1	1	1	1
ANKRD46	ANKRD46	ANKRD46	Ankrd46	1	1	1	1
ANKRD49	ANKRD49	ANKRD49	Ankrd49	1	1	1	1
ANKRD52	ANKRD52	ANKRD52	Ankrd52	1	1	1	1
ANKRD53	ANKRD53	ANKRD53	Ankrd53	1	1	1	1
ANKRD54	ANKRD54	ANKRD54	Ankrd54	1	1	1	1
ANKRD55	ANKRD55	ANKRD55	Ankrd55	1	1	1	1
ANKRD6	ANKRD6	ANKRD6	Ankrd6	1	1	1	1
ANKRD60	ANKRD60	ANKRD60	Ankrd60	1	1	1	1
ANKRD61	ANKRD61	ANKRD61	Ankrd61	1	1	1	1
ANKRD63	ANKRD63	ANKRD63	Ankrd63	1	1	1	1
ANKRD7	ANKRD7	ANKRD7	Ankrd7	1	1	1	1
ANKRD9	ANKRD9	ANKRD9	Ankrd9	1	1	1	1
ANKS1A	ANKS1A	ENSCJAG00000015400	Anks1	1	1	1	1
ANKS3	ANKS3	ANKS3	Anks3	1	1	1	1
ANKS4B	ANKS4B	ANKS4B	Anks4b	1	1	1	1
ANKS6	ANKS6	ANKS6	Anks6	1	1	1	1
ANKUB1	ANKUB1	ANKUB1	Ankub1	1	1	1	1
ANKZF1	ANKZF1	ANKZF1	Ankzf1	1	1	1	1
ANLN	ANLN	ANLN	Anln	1	1	1	1
ANO1	ANO1	ANO1	Ano1	1	1	1	1
ANO10	ANO10	ANO10	Ano10	1	1	1	1
ANO2	ANO2	ANO2	Ano2	1	1	1	1
ANO3	ANO3	ANO3	Ano3	1	1	1	1
ANO4	ANO4	ANO4	Ano4	1	1	1	1
ANO5	ANO5	ANO5	Ano5	1	1	1	1
ANO6	ANO6	ANO6	Ano6	1	1	1	1
ANO7	ANO7	ANO7	Ano7	1	1	1	1
ANO9	ANO9	ANO9	Ano9	1	1	1	1
ANP32A	ANP32A	ANP32A	Anp32a	1	1	1	1
ANP32E	ANP32E	ANP32E	Anp32e	1	1	1	1
ANPEP	ANPEP	ANPEP	Anpep	1	1	1	1
ANTXR1	ANTXR1	ANTXR1	Antxr1	1	1	1	1
ANTXR2	ANTXR2	ANTXR2	Antxr2	1	1	1	1
ANXA1	ANXA1	ANXA1	Anxa1	1	1	1	1
ANXA10	ANXA10	ANXA10	Anxa10	1	1	1	1
ANXA11	ANXA11	ANXA11	Anxa11	1	1	1	1
ANXA2	ANXA2	ANXA2	Anxa2	1	1	1	1
ANXA3	ANXA3	ANXA3	Anxa3	1	1	1	1
ANXA4	ANXA4	ANXA4	Anxa4	1	1	1	1
ANXA5	ANXA5	ANXA5	Anxa5	1	1	1	1
ANXA6	ANXA6	ANXA6	Anxa6	1	1	1	1
ANXA9	ANXA9	ANXA9	Anxa9	1	1	1	1
AOAH	AOAH	AOAH	Aoah	1	1	1	1
AOC3	AOC3	AOC3	Aoc3	1	1	1	1
AOX1	AOX1	AOX1	Aox1	1	1	1	1
AP002495.1	ENSMFAG00000032713	ENSCJAG00000032556	Xndc1	1	1	1	1
AP1AR	AP1AR	AP1AR	Ap1ar	1	1	1	1
AP1B1	AP1B1	AP1B1	Ap1b1	1	1	1	1
AP1G1	AP1G1	AP1G1	Ap1g1	1	1	1	1
AP1G2	AP1G2	AP1G2	Ap1g2	1	1	1	1
AP1M1	AP1M1	AP1M1	Ap1m1	1	1	1	1
AP1S1	AP1S1	AP1S1	Ap1s1	1	1	1	1
AP1S2	AP1S2	ENSCJAG00000004393	Ap1s2	1	1	1	1
AP1S3	AP1S3	AP1S3	Ap1s3	1	1	1	1
AP2A2	AP2A2	AP2A2	Ap2a2	1	1	1	1
AP2S1	AP2S1	AP2S1	Ap2s1	1	1	1	1
AP3B1	AP3B1	AP3B1	Ap3b1	1	1	1	1
AP3B2	AP3B2	AP3B2	Ap3b2	1	1	1	1
AP3D1	AP3D1	AP3D1	Ap3d1	1	1	1	1
AP3M1	AP3M1	AP3M1	Ap3m1	1	1	1	1
AP3M2	AP3M2	AP3M2	Ap3m2	1	1	1	1
AP3S1	AP3S1	AP3S1	Ap3s1	1	1	1	1
AP4E1	AP4E1	AP4E1	Ap4e1	1	1	1	1
AP4M1	AP4M1	AP4M1	Ap4m1	1	1	1	1
AP4S1	AP4S1	AP4S1	Ap4s1	1	1	1	1
AP5M1	AP5M1	AP5M1	Ap5m1	1	1	1	1
AP5S1	AP5S1	AP5S1	Ap5s1	1	1	1	1
AP5Z1	AP5Z1	AP5Z1	Ap5z1	1	1	1	1
APAF1	APAF1	APAF1	Apaf1	1	1	1	1
APBA1	APBA1	APBA1	Apba1	1	1	1	1
APBA2	APBA2	APBA2	Apba2	1	1	1	1
APBA3	APBA3	APBA3	Apba3	1	1	1	1
APBB1	APBB1	APBB1	Apbb1	1	1	1	1
APBB1IP	APBB1IP	APBB1IP	Apbb1ip	1	1	1	1
APBB2	APBB2	APBB2	Apbb2	1	1	1	1
APBB3	APBB3	APBB3	Sra1	1	1	1	1
APC	APC	APC	Apc	1	1	1	1
APC2	APC2	APC2	Apc2	1	1	1	1
APCDD1	APCDD1	APCDD1	Apcdd1	1	1	1	1
APCS	APCS	APCS	Apcs	1	1	1	1
APEH	APEH	APEH	Apeh	1	1	1	1
APEX1	APEX1	APEX1	Apex1	1	1	1	1
APEX2	APEX2	APEX2	Apex2	1	1	1	1
APH1A	APH1A	APH1A	Aph1a	1	1	1	1
API5	API5	API5	Api5	1	1	1	1
APIP	APIP	APIP	Apip	1	1	1	1
APLF	APLF	APLF	Aplf	1	1	1	1
APLNR	APLNR	APLNR	Aplnr	1	1	1	1
APLP1	APLP1	APLP1	Aplp1	1	1	1	1
APLP2	APLP2	APLP2	Aplp2	1	1	1	1
APMAP	APMAP	APMAP	Apmap	1	1	1	1
APOA1	APOA1	APOA1	Apoa1	1	1	1	1
APOA2	APOA2	APOA2	Apoa2	1	1	1	1
APOA4	APOA4	APOA4	Apoa4	1	1	1	1
APOA5	APOA5	APOA5	Apoa5	1	1	1	1
APOB	APOB	APOB	Apob	1	1	1	1
APOBEC1	APOBEC1	APOBEC1	Apobec1	1	1	1	1
APOBEC2	APOBEC2	APOBEC2	Apobec2	1	1	1	1
APOBEC3H	APOBEC3H	APOBEC3H	Apobec3	1	1	1	1
APOBR	ENSMFAG00000044719	ENSCJAG00000006559	Apobr	1	1	1	1
APOC1	APOC1B	APOC1	Apoc1	1	1	1	1
APOC3	APOC3	APOC3	Apoc3	1	1	1	1
APOD	APOD	APOD	Apod	1	1	1	1
APOE	APOE	APOE	Apoe	1	1	1	1
APOF	APOF	APOF	Apof	1	1	1	1
APOL6	APOL6	APOL6	Apol6	1	1	1	1
APOLD1	APOLD1	APOLD1	Apold1	1	1	1	1
APOM	APOM	APOM	Apom	1	1	1	1
APP	APP	APP	App	1	1	1	1
APPBP2	APPBP2	APPBP2	Appbp2	1	1	1	1
APPL1	APPL1	APPL1	Appl1	1	1	1	1
APPL2	APPL2	APPL2	Appl2	1	1	1	1
APRT	APRT	APRT	Aprt	1	1	1	1
APTX	APTX	APTX	Aptx	1	1	1	1
AQP1	AQP1	ENSCJAG00000036303	Aqp1	1	1	1	1
AQP11	AQP11	AQP11	Aqp11	1	1	1	1
AQP2	AQP2	AQP2	Aqp2	1	1	1	1
AQP3	AQP3	AQP3	Aqp3	1	1	1	1
AQP4	AQP4	AQP4	Aqp4	1	1	1	1
AQP5	AQP5	AQP5	Aqp5	1	1	1	1
AQP6	AQP6	AQP6	Aqp6	1	1	1	1
AQP8	AQP8	AQP8	Aqp8	1	1	1	1
AQP9	AQP9	AQP9	Aqp9	1	1	1	1
AQR	AQR	AQR	Aqr	1	1	1	1
AR	ar	AR	Ar	1	1	1	1
ARAF	ARAF	ARAF	Araf	1	1	1	1
ARAP1	ARAP1	ARAP1	Arap1	1	1	1	1
ARAP2	ARAP2	ARAP2	Arap2	1	1	1	1
ARAP3	ARAP3	ARAP3	Arap3	1	1	1	1
ARC	ARC	ARC	Arc	1	1	1	1
ARCN1	ARCN1	ARCN1	Arcn1	1	1	1	1
AREG	AREG	AREG	Areg	1	1	1	1
AREL1	AREL1	AREL1	Arel1	1	1	1	1
ARF3	ARF3	ARF3	Arf3	1	1	1	1
ARF5	ARF5	ARF5	Arf5	1	1	1	1
ARF6	ARF6	ARF6	Arf6	1	1	1	1
ARFGAP1	ARFGAP1	ARFGAP1	Arfgap1	1	1	1	1
ARFGAP2	ARFGAP2	ARFGAP2	Arfgap2	1	1	1	1
ARFGAP3	ARFGAP3	ARFGAP3	Arfgap3	1	1	1	1
ARFGEF1	ARFGEF1	ARFGEF1	Arfgef1	1	1	1	1
ARFGEF2	ARFGEF2	ARFGEF2	Arfgef2	1	1	1	1
ARFIP2	ARFIP2	ARFIP2	Arfip2	1	1	1	1
ARFRP1	ARFRP1	ARFRP1	Arfrp1	1	1	1	1
ARG1	ARG1	ARG1	Arg1	1	1	1	1
ARG2	ARG2	ARG2	Arg2	1	1	1	1
ARGLU1	ARGLU1	ARGLU1	Arglu1	1	1	1	1
ARHGAP1	ARHGAP1	ARHGAP1	Arhgap1	1	1	1	1
ARHGAP10	ARHGAP10	ARHGAP10	Arhgap10	1	1	1	1
ARHGAP12	ARHGAP12	ARHGAP12	Arhgap12	1	1	1	1
ARHGAP15	ARHGAP15	ARHGAP15	Arhgap15	1	1	1	1
ARHGAP17	ARHGAP17	ARHGAP17	Arhgap17	1	1	1	1
ARHGAP18	ARHGAP18	ARHGAP18	Arhgap18	1	1	1	1
ARHGAP20	ARHGAP20	ARHGAP20	Arhgap20	1	1	1	1
ARHGAP21	ARHGAP21	ARHGAP21	Arhgap21	1	1	1	1
ARHGAP22	ARHGAP22	ARHGAP22	Arhgap22	1	1	1	1
ARHGAP23	ARHGAP23	ENSCJAG00000008112	Arhgap23	1	1	1	1
ARHGAP24	ARHGAP24	ARHGAP24	Arhgap24	1	1	1	1
ARHGAP25	ARHGAP25	ARHGAP25	Arhgap25	1	1	1	1
ARHGAP26	ARHGAP26	ARHGAP26	Arhgap26	1	1	1	1
ARHGAP27	ARHGAP27	ARHGAP27	Arhgap27	1	1	1	1
ARHGAP28	ARHGAP28	ARHGAP28	Arhgap28	1	1	1	1
ARHGAP29	ARHGAP29	ARHGAP29	Arhgap29	1	1	1	1
ARHGAP30	ARHGAP30	ARHGAP30	Arhgap30	1	1	1	1
ARHGAP31	ARHGAP31	ARHGAP31	Arhgap31	1	1	1	1
ARHGAP32	ARHGAP32	ARHGAP32	Arhgap32	1	1	1	1
ARHGAP33	ARHGAP33	ARHGAP33	Arhgap33	1	1	1	1
ARHGAP35	ARHGAP35	ARHGAP35	Arhgap35	1	1	1	1
ARHGAP36	ARHGAP36	ARHGAP36	Arhgap36	1	1	1	1
ARHGAP39	ARHGAP39	ARHGAP39	Arhgap39	1	1	1	1
ARHGAP4	ARHGAP4	ARHGAP4	Arhgap4	1	1	1	1
ARHGAP40	ARHGAP40	ARHGAP40	Arhgap40	1	1	1	1
ARHGAP42	ARHGAP42	ARHGAP42	Arhgap42	1	1	1	1
ARHGAP44	ARHGAP44	ARHGAP44	Arhgap44	1	1	1	1
ARHGAP5	ARHGAP5	ARHGAP5	Arhgap5	1	1	1	1
ARHGAP6	ARHGAP6	ARHGAP6	Arhgap6	1	1	1	1
ARHGAP9	ARHGAP9	ARHGAP9	Arhgap9	1	1	1	1
ARHGDIA	ARHGDIA	ARHGDIA	Arhgdia	1	1	1	1
ARHGDIB	ARHGDIB	ARHGDIB	Arhgdib	1	1	1	1
ARHGEF1	ARHGEF1	ARHGEF1	Arhgef1	1	1	1	1
ARHGEF10	ARHGEF10	ENSCJAG00000004569	Arhgef10	1	1	1	1
ARHGEF10L	ARHGEF10L	ARHGEF10L	Arhgef10l	1	1	1	1
ARHGEF11	ARHGEF11	ARHGEF11	Arhgef11	1	1	1	1
ARHGEF12	ARHGEF12	ARHGEF12	Arhgef12	1	1	1	1
ARHGEF15	ARHGEF15	ARHGEF15	Arhgef15	1	1	1	1
ARHGEF16	ARHGEF16	ARHGEF16	Arhgef16	1	1	1	1
ARHGEF17	ARHGEF17	ARHGEF17	Arhgef17	1	1	1	1
ARHGEF19	ARHGEF19	ARHGEF19	Arhgef19	1	1	1	1
ARHGEF2	ARHGEF2	ARHGEF2	Arhgef2	1	1	1	1
ARHGEF25	ARHGEF25	ARHGEF25	Arhgef25	1	1	1	1
ARHGEF26	ARHGEF26	ARHGEF26	Arhgef26	1	1	1	1
ARHGEF28	ARHGEF28	ARHGEF28	Arhgef28	1	1	1	1
ARHGEF3	ARHGEF3	ARHGEF3	Arhgef3	1	1	1	1
ARHGEF33	ARHGEF33	ARHGEF33	Arhgef33	1	1	1	1
ARHGEF37	ARHGEF37	ARHGEF37	Arhgef37	1	1	1	1
ARHGEF39	ARHGEF39	ARHGEF39	Arhgef39	1	1	1	1
ARHGEF40	ARHGEF40	ARHGEF40	Arhgef40	1	1	1	1
ARHGEF5	ARHGEF5	ARHGEF5	Arhgef5	1	1	1	1
ARHGEF6	ARHGEF6	ARHGEF6	Arhgef6	1	1	1	1
ARHGEF7	ARHGEF7	ARHGEF7	Arhgef7	1	1	1	1
ARHGEF9	ARHGEF9	ARHGEF9	Arhgef9	1	1	1	1
ARID1A	ARID1A	ARID1A	Arid1a	1	1	1	1
ARID1B	ARID1B	ARID1B	Arid1b	1	1	1	1
ARID2	ARID2	ARID2	Arid2	1	1	1	1
ARID3A	ARID3A	ARID3A	Arid3a	1	1	1	1
ARID3B	ARID3B	ARID3B	Arid3b	1	1	1	1
ARID3C	ARID3C	ARID3C	Arid3c	1	1	1	1
ARID4A	ARID4A	ARID4A	Arid4a	1	1	1	1
ARID4B	ARID4B	ARID4B	Arid4b	1	1	1	1
ARID5A	ARID5A	ARID5A	Arid5a	1	1	1	1
ARID5B	ARID5B	ARID5B	Arid5b	1	1	1	1
ARIH1	ARIH1	ARIH1	Arih1	1	1	1	1
ARL1	ARL1	ARL1	Arl1	1	1	1	1
ARL10	ARL10	ARL10	Arl10	1	1	1	1
ARL13A	ARL13A	ARL13A	Arl13a	1	1	1	1
ARL13B	ARL13B	ARL13B	Arl13b	1	1	1	1
ARL14	ARL14	ARL14	Arl14	1	1	1	1
ARL14EPL	ENSMFAG00000035699	ENSCJAG00000031693	Arl14epl	1	1	1	1
ARL15	ARL15	ARL15	Arl15	1	1	1	1
ARL16	ARL16	ARL16	Arl16	1	1	1	1
ARL2	ARL2	ENSCJAG00000002545	Arl2	1	1	1	1
ARL3	ARL3	ARL3	Arl3	1	1	1	1
ARL4A	ARL4A	ARL4A	Arl4a	1	1	1	1
ARL4C	ARL4C	ARL4C	Arl4c	1	1	1	1
ARL4D	ARL4D	ARL4D	Arl4d	1	1	1	1
ARL5A	ARL5A	ENSCJAG00000021891	Arl5a	1	1	1	1
ARL5B	ARL5B	ARL5B	Arl5b	1	1	1	1
ARL6	ARL6	ARL6	Arl6	1	1	1	1
ARL6IP4	ARL6IP4	ENSCJAG00000016476	Arl6ip4	1	1	1	1
ARL6IP5	ARL6IP5	ARL6IP5	Arl6ip5	1	1	1	1
ARL6IP6	ARL6IP6	ARL6IP6	Arl6ip6	1	1	1	1
ARL8A	ARL8A	ARL8A	Arl8a	1	1	1	1
ARL8B	ARL8B	ARL8B	Arl8b	1	1	1	1
ARL9	ENSMFAG00000039451	ARL9	Arl9	1	1	1	1
ARMC10	ARMC10	ARMC10	Armc10	1	1	1	1
ARMC12	ARMC12	ARMC12	Armc12	1	1	1	1
ARMC2	ARMC2	ARMC2	Armc2	1	1	1	1
ARMC3	ARMC3	ARMC3	Armc3	1	1	1	1
ARMC4	ARMC4	ARMC4	Armc4	1	1	1	1
ARMC5	ARMC5	ARMC5	Armc5	1	1	1	1
ARMC6	ARMC6	ARMC6	Armc6	1	1	1	1
ARMC7	ARMC7	ARMC7	Armc7	1	1	1	1
ARMC8	ARMC8	ARMC8	Armc8	1	1	1	1
ARMC9	ARMC9	ENSCJAG00000037919	Armc9	1	1	1	1
ARMCX1	ARMCX1	ARMCX1	Armcx1	1	1	1	1
ARMCX5	ARMCX5	ARMCX5	Armcx5	1	1	1	1
ARMCX6	ENSMFAG00000025121	ARMCX6	Armcx6	1	1	1	1
ARNT	ARNT	ARNT	Arnt	1	1	1	1
ARNT2	ARNT2	ARNT2	Arnt2	1	1	1	1
ARNTL	ARNTL	ARNTL	Arntl	1	1	1	1
ARPC1B	ARPC1B	ARPC1B	Arpc1b	1	1	1	1
ARPC2	ARPC2	ARPC2	Arpc2	1	1	1	1
